Date,Type1,Type2,Analyzer1,Analyzer2,Flow,Stage2_3,Stage3_1,Stage3_2,Stage3_3,Stage4_1,Stage4_2,Stage4_3,Stage4_4,Stage4_5,Stage3_4,Stage4_6,Stage1_1,Stage2_1,Stage3_5,Stage3_6,Stage4_7,Stage4_8,Stage2_2,Stage1_2,Stage3_9,Stage3_7,Stage3_8,Stage4_9
2000.5.1 16:00,,1,6.420235189,-14.55923333,126.3736667,99.01476667,2098.403333,1.73489,3.133718333,70.9167,57.01641667,1898.963333,115.3016667,3.45929,5.49915,60.25448333,326.9215,221.9725,229.7243333,245.1421667,158.141,265.26,217.2075,318.1346667,231.4926667,159.7676667,289.8395,65.23188333
2000.5.1 16:10,,1,6.42108693,-14.60501667,126.6578333,99.0488,2100.25,1.731486667,3.113825,70.87186667,56.94421667,1899.331667,114.6605,3.488963333,5.500078333,59.99601667,326.9276667,221.981,229.6916667,245.1175,158.1163333,265.382,217.2121667,318.1713333,231.424,160.0633333,290.1868333,64.99948333
2000.5.1 16:20,,1,6.421085253,-14.60926667,126.5863333,99.0219,2101.195,1.736486667,3.113171667,70.66688333,57.06623333,1900.641667,114.1903333,3.489956667,5.498925,60.03948333,326.9395,221.9975,229.675,245.1091667,158.0246667,265.2191667,217.2301667,318.0713333,231.3818333,159.6945,290.0326667,64.78016667
2000.5.1 16:30,,1,6.4222395,-14.4855,126.6121667,99.01166667,2099.526667,1.718881667,3.10523,70.91268333,57.01751667,1899.508333,114.5983333,3.441131667,5.500298333,59.99226667,326.9285,221.9381667,229.5758333,245.0186667,158.008,265.0725,217.232,318.1663333,231.3351667,160.077,290.0695,64.87916667
2000.5.1 16:40,,1,6.418539492,-14.36481667,126.691,99.05713333,2100.331667,1.709695,3.093088333,71.01433333,57.02331667,1901.216667,114.884,3.45277,5.500003333,59.93555,326.9318333,221.9418333,229.6255,244.9778333,157.9913333,265.2111667,217.2506667,318.088,231.3406667,159.956,289.9233333,65.0719
2000.5.1 16:50,,1,6.42727886,-14.35926667,126.302,99.04983333,2099.79,1.72518,3.136806667,70.75911667,56.98015,1900.086667,115.1051667,3.536243333,5.500113333,59.89348333,326.9245,221.9025,229.5678333,244.9615,157.9413333,265.2435,217.2493333,318.0596667,231.2715,160.1025,290.1108333,64.86646667
2000.5.1 17:00,,1,6.419916363,-14.37893333,126.3808333,99.01501667,2100.746667,1.713756667,3.169053333,70.67073333,57.0237,1900.37,114.5916667,3.545733333,5.499743333,59.9545,326.8968333,221.8716667,229.543,245.0188333,157.9913333,265.268,217.1956667,318.1213333,231.2523333,160.006,290.1796667,64.72865
2000.5.1 17:10,,1,6.41765184,-14.44006667,126.3986667,99.03126667,2099.83,1.694356667,3.134511667,70.8692,57.00756667,1899.83,114.08,3.522768333,5.499003333,59.93961667,326.8981667,221.8673333,229.485,244.9286667,157.9331667,265.1376667,217.2263333,318.0746667,231.1981667,159.7831667,290.0061667,64.71411667
2000.5.1 17:20,,1,6.42484869,-14.7036,126.4043333,99.03418333,2100.143333,1.68228,3.089748333,70.97308333,56.98085,1899.355,114.324,3.496291667,5.501448333,59.90161667,326.9021667,221.8603333,229.5016667,244.7645,157.9248333,265.0398333,217.2203333,318.148,231.1756667,159.8548333,289.9925,65.06371667
2000.5.1 17:30,,1,6.41882804,-14.70583333,126.4906667,99.00845,2098.783333,1.712965,3.118983333,71.0514,56.97471667,1901.095,114.8023333,3.490746667,5.49893,60.05526667,326.886,221.8588333,229.411,244.7563333,157.958,265.2193333,217.2275,318.0463333,231.0778333,160.0028333,289.7948333,65.1519
2000.5.1 17:40,,1,6.417370226,-14.81926667,126.4453333,99.04341667,2099.471667,1.712921667,3.143731667,70.93545,57.05123333,1899.686667,114.965,3.539823333,5.49989,59.9521,326.8803333,221.8415,229.3698333,244.7891667,157.8998333,265.1948333,217.2443333,318.1063333,231.099,160.1011667,290.193,65.15863333
2000.5.1 17:50,,1,6.42468967,-14.73845,126.3221667,99.0404,2100.181667,1.692398333,3.134245,71.10988333,56.9624,1899.798333,114.3773333,3.563535,5.499446667,60.15201667,326.8791667,221.8431667,229.345,244.8136667,157.8751667,265.089,217.2531667,318.1196667,231.1291667,159.5425,290.054,65.11523333
2000.5.1 18:00,,1,6.414423402,-14.71233333,126.5155,99.01581667,2100.868333,1.712306667,3.092678333,71.18621667,56.99328333,1899.846667,114.7006667,3.616585,5.50067,59.99535,326.8788333,221.8673333,229.3448333,244.7481667,157.8833333,265.0808333,217.2451667,317.9645,231.0978333,160.4041667,290.1063333,65.13625
2000.5.1 18:10,,1,6.412879753,-14.4271,126.6445,99.00931667,2100.596667,1.706103333,3.135768333,71.13458333,56.96596667,1901.166667,113.3008333,3.720945,5.499706667,59.6763,326.8966667,221.8038333,229.4193333,244.8465,157.7755,265.4633333,217.1631667,318.3096667,231.1055,159.8325,290.2198333,64.98218333
2000.5.1 18:20,,1,6.420141887,-14.45451667,126.8983333,99.05458333,2099.496667,1.72658,3.140058333,71.14183333,56.95931667,1901.165,114.0161667,3.685703333,5.500966667,59.81806667,326.8601667,221.8528333,229.3531667,244.9041667,157.8005,265.0808333,217.1388333,317.9125,231.081,160.311,290.1876667,65.42283333
2000.5.1 18:30,,1,6.426981111,-14.49585,126.805,99.06158333,2099.418333,1.717295,3.140968333,71.13688333,57.01928333,1900.091667,115.07,3.532045,5.4993,59.8487,326.9041667,221.8485,229.3778333,244.9368333,157.842,265.097,217.13,318.1446667,231.2113333,159.7636667,289.7291667,65.31906667
2000.5.1 18:40,,1,6.42262886,-14.53293333,126.8031667,99.0297,2100.195,1.71058,3.101511667,71.03751667,56.99145,1900.721667,115.5893333,3.403106667,5.500076667,59.74285,326.8698333,221.8438333,229.3861667,244.7891667,157.7503333,265.1055,217.1263333,318.058,231.1978333,160.2098333,289.9396667,65.14166667
2000.5.1 18:50,,1,6.420723686,-14.5409,126.6718333,98.97826667,2100.18,1.716945,3.097301667,71.25178333,56.95235,1900.453333,115.1588333,3.408711667,5.500263333,59.80218333,326.9296667,221.879,229.37,244.8713333,157.8005,265.2598333,217.1886667,318.108,231.2193333,159.9553333,289.9596667,64.84478333
2000.5.1 19:00,,1,6.416931418,-14.60351667,126.3376667,98.98206667,2100.493333,1.73639,3.141783333,71.3742,56.96238333,1901.361667,113.8783333,3.603888333,5.499223333,59.49095,326.876,221.8378333,229.4358333,244.8793333,157.867,265.4795,217.169,318.093,231.0641667,160.2043333,290.0413333,65.30218333
2000.5.1 19:10,,1,6.416268533,-14.70451667,126.7676667,99.03905,2101.09,1.71651,3.129191667,71.07643333,56.94853333,1899.365,113.9953333,3.861858333,5.501228333,59.67135,326.8935,221.881,229.3698333,244.9945,157.842,265.3411667,217.2015,318.238,231.2403333,159.6705,289.8793333,65.09846667
2000.5.1 19:20,,1,6.415416626,-14.75106667,126.996,99.01261667,2099.988333,1.755493333,3.101115,70.97728333,56.95556667,1898.891667,115.1738333,3.829163333,5.49952,60.00251667,326.8655,221.8695,229.4193333,245.027,157.759,265.2026667,217.174,317.8986667,231.2201667,160.1921667,289.8756667,64.73848333
2000.5.1 19:30,,1,6.419740432,-14.70823333,126.7138333,99.01278333,2099.605,1.728141667,3.125325,71.28071667,57.00595,1900.413333,114.8123333,3.572535,5.499485,60.07398333,326.8868333,221.8816667,229.477,244.9778333,157.8006667,265.4065,217.1671667,318.1396667,231.2736667,159.8866667,290.1886667,65.33838333
2000.5.1 19:40,,1,6.42436677,-14.63298333,126.6916667,98.98875,2099.25,1.739711667,3.134843333,71.36438333,56.99883333,1901.071667,114.3221667,3.428566667,5.499928333,59.89091667,326.8778333,221.8918333,229.4275,244.9288333,157.7006667,265.1785,217.1603333,318.218,231.26,159.8735,290.1075,65.28993333
2000.5.1 19:50,,1,6.422765779,-14.49696667,126.7195,99.01416667,2100.115,1.726608333,3.095123333,71.07995,56.97365,1900.97,114.4928333,3.440798333,5.500076667,60.00418333,326.883,221.915,229.4521667,244.978,157.6925,265.203,217.1511667,318.0463333,231.2111667,160.1178333,290.0308333,64.95711667
2000.5.1 20:00,,1,6.425159552,-14.36576667,126.9021667,99.05353333,2099.906667,1.73483,3.15149,71.24566667,56.98475,1900.09,114.1305,3.586893333,5.500226667,59.85991667,326.8751667,221.9,229.4521667,244.986,157.734,265.3006667,217.1428333,318.1063333,231.178,159.8578333,290.2223333,65.15068333
2000.5.1 20:10,,1,6.418787384,-14.38836667,126.849,99.0522,2099.421667,1.721315,3.135826667,71.16815,56.97768333,1900.07,113.9301667,3.814681667,5.499781667,59.75996667,326.892,221.9356667,229.4275,245.0765,157.6345,265.3738333,217.1048333,318.1446667,231.2338333,159.9848333,290.14,64.6125
2000.5.1 20:20,,1,6.422321126,-14.50105,127.1473333,99.07016667,2100.176667,1.714086667,3.115565,70.94348333,57.01011667,1898.866667,113.915,3.762123333,5.498741667,59.94083333,326.9101667,221.9083333,229.4438333,245.0026667,157.6178333,265.1053333,217.0696667,317.9846667,231.2356667,159.7553333,290.1525,64.60248333
2000.5.1 20:30,,1,6.419975836,-14.58205,127.1046667,99.0502,2099.771667,1.718918333,3.107261667,71.12741667,56.99413333,1901.42,113.931,3.585295,5.500113333,59.81425,326.9126667,221.9273333,229.4851667,244.8876667,157.5598333,265.276,217.0425,318.0813333,231.1336667,160.0883333,289.8366667,64.79878333
2000.5.1 20:40,,1,6.419695401,-14.60705,126.9665,99.01616667,2100.275,1.73198,3.135213333,71.18601667,56.9941,1898.616667,114.7956667,3.511645,5.499743333,59.86531667,326.8986667,221.93,229.4111667,244.9206667,157.4766667,265.4391667,217.02,318.1446667,231.1523333,160.0041667,289.8278333,64.50738333
2000.5.1 20:50,,1,6.417578837,-14.76345,126.8473333,99.02483333,2099.296667,1.73633,3.149703333,71.2616,57.01995,1898.576667,115.1923333,3.505705,5.499855,59.81303333,326.905,221.9716667,229.4028333,245.0026667,157.6426667,265.3901667,216.9956667,318.018,231.2223333,160.0018333,289.84,65.04425
2000.5.1 21:00,,1,6.421562278,-14.72991667,127.137,99.03018333,2100.04,1.747355,3.156423333,71.15065,57.02853333,1900.755,114.4058333,3.734975,5.499928333,59.46628333,326.885,221.9773333,229.4028333,245.0353333,157.5928333,265.4961667,217.0053333,318.143,231.228,160.1306667,290.2071667,64.73306667
2000.5.1 21:10,,1,6.419566683,-14.70563333,127.7013333,99.02328333,2100.015,1.744643333,3.129906667,71.23715,56.96555,1901.511667,113.518,3.805648333,5.500376667,59.6932,326.8886667,221.9933333,229.4028333,244.9533333,157.5183333,265.3983333,217.0295,318.1013333,231.1603333,160.005,289.7415,65.019
2000.5.1 21:20,,1,6.428017754,-14.49733333,127.1476667,99.0067,2099.156667,1.730695,3.126006667,71.6892,56.96511667,1899.99,114.2191667,3.569206667,5.499298333,59.73086667,326.9051667,222.0155,229.3946667,244.9533333,157.5763333,265.5285,217.0606667,318.058,231.1881667,159.9803333,289.945,65.59495
2000.5.1 21:30,,1,6.417290808,-14.499,127.4358333,99.05046667,2100.471667,1.727876667,3.16615,71.3446,56.98881667,1901.065,114.3473333,3.476135,5.500413333,59.58951667,326.921,221.9906667,229.378,245.0436667,157.5513333,265.439,217.0201667,318.1763333,231.207,159.99,290.1908333,65.55006667
2000.5.1 21:40,,1,6.423451314,-14.31628333,127.1108333,99.05518333,2101.11,1.709026667,3.135513333,71.24631667,56.98583333,1900.015,114.6003333,3.421395,5.49889,59.79718333,326.935,222.0256667,229.4111667,245.0105,157.5016667,265.2921667,217.0215,318.043,231.2468333,159.8286667,289.8996667,64.97265
2000.5.1 21:50,,1,6.424277837,-14.31035,126.9031667,99.0563,2099.636667,1.721098333,3.116398333,71.73468333,56.97363333,1899.158333,114.9835,3.544713333,5.500485,59.50893333,326.9318333,222.0496667,229.4686667,245.0353333,157.5845,265.3576667,217.029,318.1763333,231.2546667,160.2336667,289.8726667,65.22735
2000.5.1 22:00,,1,6.418617189,-14.31831667,126.971,99.02485,2101.616667,1.750045,3.137758333,71.2879,56.99165,1900.903333,115.069,3.75072,5.499408333,59.34906667,326.9431667,222.0683333,229.485,245.0106667,157.4766667,265.5611667,217.0235,318.0546667,231.2278333,160.1755,289.7608333,65.06943333
2000.5.1 22:10,,1,6.423437315,-14.50123333,126.9365,99.01671667,2099.345,1.753921667,3.165578333,71.34623333,56.94955,1900.711667,114.9435,3.889881667,5.499928333,59.47278333,326.948,222.0393333,229.4193333,244.9941667,157.5016667,265.2028333,217.0188333,318.1646667,231.2646667,159.9226667,290.1323333,65.0492
2000.5.1 22:20,,1,6.419463961,-14.54868333,127.2931667,98.98311667,2100.281667,1.732086667,3.171148333,71.40543333,57.04185,1898.891667,113.6336667,3.67164,5.500818333,59.45138333,326.9405,222.0465,229.4603333,244.9941667,157.535,265.3575,217.0271667,318.168,231.248,159.6593333,290.1276667,65.18623333
2000.5.1 22:30,,1,6.424394295,-14.60521667,126.9661667,99.05813333,2100.896667,1.719898333,3.142998333,71.45695,57.09615,1898.638333,113.6206667,3.451941667,5.497815,59.59148333,326.957,222.0781667,229.4605,244.8878333,157.46,265.0725,217.0535,317.9995,231.1911667,159.8373333,289.8015,65.33491667
2000.5.1 22:40,1,,4.23934852,-15.21176667,127.4911667,99.07035,2100.038333,1.268556667,1.640196667,65.09328333,55.99136667,1800.405,118.7338333,2.910481667,5.500338333,59.94086667,320.1065,221.6003333,232.0751667,246.7985,163.7803333,270.5623333,217.0826667,311.718,233.5548333,159.9605,289.9696667,64.82675
2000.5.1 22:50,1,,4.232578435,-15.20473333,127.318,99.04995,2099.508333,1.276906667,1.618675,64.37488333,55.98003333,1798.241667,117.744,2.267876667,5.501116667,60.20193333,320.1053333,221.5898333,232.1248333,246.7738333,163.772,270.5301667,217.0618333,311.608,233.5263333,159.4956667,290.0975,64.3732
2000.5.1 23:00,1,,4.227874875,-15.21345,127.3196667,99.05656667,2099.351667,1.250373333,1.613561667,65.16593333,55.96478333,1799.273333,116.5428333,2.325151667,5.500298333,59.99576667,320.114,221.592,232.0998333,246.6756667,163.8553333,270.4001667,217.108,311.688,233.387,160.1228333,289.8033333,64.89635
2000.5.1 23:10,1,,4.229285018,-15.20173333,127.4348333,99.0293,2099.593333,1.219555,1.639666667,65.13856667,55.98933333,1800.088333,117.3311667,2.423295,5.499076667,59.79598333,320.1293333,221.623,232.0423333,246.577,164.0303333,270.4568333,217.1186667,311.7213333,233.2846667,160.189,289.8225,65.10218333
2000.5.1 23:20,1,,4.232591512,-15.20935,127.4093333,99.01933333,2098.898333,1.254778333,1.655003333,64.65535,55.99235,1800.511667,118.7466667,3.131541667,5.499706667,59.83345,320.1378333,221.6125,231.9928333,246.6018333,164.1303333,270.5541667,217.1196667,311.658,233.3503333,160.1068333,289.9525,64.86783333
2000.5.1 23:30,1,,4.23505509,-15.2099,127.4328333,99.06946667,2100.083333,1.22969,1.699528333,63.92623333,56.00448333,1799.736667,118.2411667,3.067333333,5.499336667,59.79068333,320.1276667,221.6193333,231.9761667,246.5688333,164.1303333,270.5948333,217.1186667,311.6763333,233.3615,160.1236667,289.9155,64.42835
2000.5.1 23:40,1,,4.228447899,-15.21141667,127.3875,99.05126667,2099.075,1.252596667,1.633126667,64.54545,56.02965,1799.926667,118.3961667,1.784401667,5.49993,59.65218333,320.1473333,221.6445,232.0093333,246.569,164.372,270.6761667,217.1055,311.7363333,233.3758333,160.2105,289.9728333,65.15735
